COMP;REGIAO;UF;MUNICIPIO;MOTIVO_DESABILITACAO;CNES;NOME_ESTABELECIMENTO;RAZAO_SOCIAL;TP_GESTAO;CO_TIPO_UNIDADE;DS_TIPO_UNIDADE;NATUREZA_JURIDICA;DESC_NATUREZA_JURIDICA;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NO_BAIRRO;CO_CEP;NU_TELEFONE;NO_EMAIL;LEITOS_EXISTENTES;LEITOS_SUS;UTI_TOTAL_EXIST;UTI_TOTAL_SUS;UTI_ADULTO_EXIST;UTI_ADULTO_SUS;UTI_PEDIATRICO_EXIST;UTI_PEDIATRICO_SUS;UTI_NEONATAL_EXIST;UTI_NEONATAL_SUS;UTI_QUEIMADO_EXIST;UTI_QUEIMADO_SUS;UTI_CORONARIANA_EXIST;UTI_CORONARIANA_SUS
202405;SUDESTE;SP;SAO PAULO;;2786680;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;PREFEITURA DO MUNICIPIO DE SAO PAULO;M;5;HOSPITAL GERAL;1031;HOSPITAL_PÚBLICO;ESTRADA DE ITAPECERICA;1661;VILA MARACANA;CAMPO LIMPO;5835005;(11)33947460;hmclsame@gmail.com;310;299;67;60;40;40;16;10;11;10;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;2812703;FUNDACAO FACULDADE DE MEDICINAHCFMUSP INST DE PSIQUIATRIA SP;FUNDACAO FACULDADE DE MEDICINA MECMPAS;E;7;HOSPITAL ESPECIALIZADO;3069;HOSPITAL_FILANTRÓPICO;RUA DR OVIDIO PIRES DE CAMPOS;785;;CERQUEIRA CESAR;5403000;(11)3087-5456;valdices@ffm.br;123;123;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;2819473;HOSPITAL CENTRAL SUL;SERRA MAYOR SERVICOS MEDICOS S A;M;5;HOSPITAL GERAL;2054;HOSPITAL_PRIVADO;ESTRADA DE ITAPECERICA;4659;;CAPAO REDONDO;5858001;(11) 5510-7780;licenciamentosp@rededor.com.br;42;0;20;0;20;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;2821613;API ASSISTENCIA PSIQUIATRICA INTEGRADA;API ASSISTENCIA PSIQUIATRICA INTEGRADA;M;7;HOSPITAL ESPECIALIZADO;2062;HOSPITAL_PRIVADO;AV INDIANOPOLIS;1903;;PLANALTO PAULISTA;4063003;(11) 55898844;apiassistencia@terra.com.br;51;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;2823209;HOSPITAL E PRONTO SOCORRO PORTINARI;HOSPITAL E PRONTO SOCORRO PORTINARI LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;AVENIDA CANDIDO PORTINARI;455;;VILA JAGUARA;5114000;;regulatorio@cnesolution.com.br;109;0;42;0;22;0;10;0;10;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;2879441;HOSPITAL BDW SP;HOSPITAL BDW SP LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;DOS BANDEIRANTES;679;;VILA OLIMPIA;4553010;51 35008959;assuntosregulatorios@gmail.com;35;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;2991918;HEALTHCARE HOSPITAL DE TRANSICAO;JM HEALTHCARE HOSPITAL DE TRANSICAO LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA DR JAMBEIRO COSTA;57;;LIBERDADE;1509030;(11) 992022275;TOEMCASASAUDE@GMAIL.COM;70;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3001466;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;E;5;HOSPITAL GERAL;1023;HOSPITAL_PÚBLICO;RUA DOM JOSE MAURICIO;15;;CARANDIRU;2028000;(11) 2221-2287;gestao.coordenacao@chspsp.org.br;251;251;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3019012;HOSP DE CLINICAS J HELENA;HOSPITAL DE CLINICAS JARDIM HELENA SC LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA ERVA ANDORINHA;123;JARDIM HELENA;JARDIM HELENA;8090470;(11)65811999;hcjh@terra.com.br;32;0;8;0;8;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3027600;HOSPITAL SAO CAMILO IPIRANGA;SOCIEDADE BENEFICENTE SAO CAMILO;M;5;HOSPITAL GERAL;3999;HOSPITAL_FILANTRÓPICO;POUSO ALEGRE;1;;IPIRANGA;4261030;11 20667000;eliezer.soares@HOSPITALSAOCAMILOSP.ORG.BR;128;0;40;0;40;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3027805;HSANP HOSPITAL;ASSOCIACAO HOSPITALAR SANTANA;M;5;HOSPITAL GERAL;3999;HOSPITAL_FILANTRÓPICO;RUA VOLUNTARIOS DA PATRIA;2786;;SANTANA;2402100;(11) 3405-8200;regulatorio@cnesolution.com.br;152;0;39;0;20;0;9;0;10;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3027813;MASTER CLIN;HOSPITAL E MATERNIDADE MASTER CLIN SC LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA DR GALVAO GUIMARAES;72;;SAO MATEUS;3970040;11 2177-4444;iris@masterclin.com.br;62;0;10;0;0;0;0;0;10;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3037274;PRO MATRE PAULISTA;HOSPITAL E MATERNIDADE SANTA JOANA S A;M;7;HOSPITAL ESPECIALIZADO;2054;HOSPITAL_PRIVADO;SAO CARLOS DO PINHAL;139;ANEXO 151 E 174;BELA VISTA;1333001;11 50806049;contabilidade@santajoana.com.br;218;0;75;0;5;0;0;0;70;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3039420;HOSPITAL SAO CAMILO SANTANA;SOCIEDADE BENEFICENTE SAO CAMILO;M;5;HOSPITAL GERAL;3999;HOSPITAL_FILANTRÓPICO;DOUTOR LUIS LUSTOSA DA SILVA;33;;SANTANA;2406040;11 36750035;eliezer.soares@hospitalsaocamilosp.org.br;247;0;52;0;41;0;11;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3041549;HOSP DE OLHOS DE SAO PAULO;UNIDADE OFTALMOLOGICA DE SANTANA;M;7;HOSPITAL ESPECIALIZADO;2062;HOSPITAL_PRIVADO;AVN CANTAREIRA;126;;SANTANA;2330000;(11)69507330;diretoria@hospitaldeolhos.net;26;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3045625;HOSPITAL E MATERNIDADE VIDAS LTDA;HOSPITAL E MATERNIDADE VIDAS LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;NSRA DE SABARA;2375;ANEXO 2389;VILA SANTANA;4685006;11 33219450;CONTABILIDADE@HOSPITALVIDAS.COM.BR;42;0;12;0;0;0;8;0;4;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3119122;CEMA HOSP ESPEC;CEMA HOSPITAL ESPECIALIZADO LIMITADA;M;7;HOSPITAL ESPECIALIZADO;2062;HOSPITAL_PRIVADO;RUA PADRE ADELINO;333;;QUARTA PARADA;3303000;11 26024145;patriciasilva@cemahospital.com.br;111;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3139751;CLINICA INFANTIL SANTA ISABELLA;CLINICA INFANTIL SANTA ISABELLA S S;M;21;PRONTO SOCORRO ESPECIALIZADO;2062;HOSPITAL_PRIVADO;RUA VERBO DIVINO;246;;GRANJA JULIETA;4719000;;regulatorio@cnesolution.com.br;3;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3156702;EYE CLINIC IBIRAPUERA;EYE CLINIC OFTALMOLOGIA CLINICO CIRURGICA E DIAGNOSTICA LTDA;M;7;HOSPITAL ESPECIALIZADO;2062;HOSPITAL_PRIVADO;AVENIDA REPUBLICA DO LIBANO;1034;1100;IBIRAPUERA;4502001;(11) 3059-2020;EYECLINIC@EYECLINIC.COM.BR;15;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3166597;HOSPITAL ADVENTISTA DE SAO PAULO;INSTITUICAO PAULISTA ADVENTISTA DE EDUC E ASS SOCIAL;M;5;HOSPITAL GERAL;3999;HOSPITAL_FILANTRÓPICO;ROCHA POMBO;49;;LIBERDADE;1525010;;IPAEAS.FISCAL@UCB.ORG.BR;44;0;15;0;15;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3212130;HOSP MUN VER JOSE STOROPOLLI;PREFEITURA DO MUNICIPIO DE SAO PAULO;M;5;HOSPITAL GERAL;1031;HOSPITAL_PÚBLICO;RUA FRANCISCO FANGANIELLO;127;;PARQUE NOVO MUNDO;2181160;11 22079000;superintendencia@hmvjs.spdm.org.br;201;181;40;20;30;10;5;5;5;5;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3308227;CLINICA ESPEC RENAITRE;RENAITRE CLINICA DE ESTETICA LTDA;M;7;HOSPITAL ESPECIALIZADO;2240;HOSPITAL_PRIVADO;RUA JOSE PEREIRA CARDOSO;80;;SAO MIGUEL PAULISTA;8011310;(11)69567379;;6;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3309959;HOSPITAL BOSQUE DA SAUDE;NOTRE DAME INTERMEDICA SAUDE S A;M;5;HOSPITAL GERAL;2054;HOSPITAL_PRIVADO;AV BOSQUE DA SAUDE;1926;;SAUDE;4142082;55917505;luciana.costa@intermedica.com.br;141;0;17;0;17;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3367371;HOSPITAL DA LUZ 113;AMICO SAUDE LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA AZEVEDO DE MACEDO;113;;JARDIM ZAIRA;4013060;(11) 2117-6000;keli.almeida@hospitaldaluz.com.br;143;0;40;0;40;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3464555;CENTRO MEDICO PMESP;POLICIA MILITAR DO ESTADO DE SAO PAULO;M;5;HOSPITAL GERAL;1023;HOSPITAL_PÚBLICO;AVENIDA NOVA CANTAREIRA;3659;;TREMEMBE;2341001;(11) 2109-3755;cmedasstecnica@policiamilitar.sp.gov.br;95;0;10;0;10;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3477355;PREMIER RESIDENCE HOSPITAL;PREMIER RESIDENCE HOSPITAL LTDA ME;M;5;HOSPITAL GERAL;2054;HOSPITAL_PRIVADO;RUA JURUBATUBA;461;;VILA CORDEIRO;4583100;5090 5000;hassan@premierhospital.com.br;74;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3483096;SAHA SERVICOS MEDICOS E HOSPITALARES;SAHA SERVICOS MEDICOS E HOSPITALARES LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;MAESTRO CARDIM;407;1 AO 5 ANDARES;BELA VISTA;1323000;(11) 2162-7100;;10;0;2;0;2;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3512401;HOSPITAL PARANAGUA;HOSPITAL VITAL LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;AVENIDA PARANAGUA;808;;VILA PARANAGUA;3806000;(11) 2542-4000;gerente.administrativo@hospitalparanagua.com.br;25;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3559203;HOSPITAL E MATERNIDADE JARDINS LTDA;HOSPITAL E MATERNIDADE JARDINS LTDA;M;5;HOSPITAL GERAL;2240;HOSPITAL_PRIVADO;ARTUR DE AZEVEDO;1659;;PINHEIROS;5404014;;;26;0;2;0;2;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3585409;HOSP E MAT STO EXPEDITO;SOMEL SOCIEDADE PARA MEDICINA LESTE LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA TOMOICHI SHIMIZU;201;;ITAQUERA;8260140;(11)65217799;somelmedicina@uol.com.br;31;0;6;0;6;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3701832;HOSPITAL SILVIO ROMERO;HOSPITAL DE ESPECIALIDADES SILVIO ROMERO LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA FERNANDES PINHEIRO;268;;VILA AZEVEDO;3308060;(11) 2227-9040;adm@hospitalsilvioromero.com.br;120;0;10;0;10;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3824802;SAO LUIZ UNIDADE MORUMBI;REDE D OR SAO LUIZ S A;M;5;HOSPITAL GERAL;2046;HOSPITAL_PRIVADO;RUA ENGENHEIRO OSCAR AMERICANO;840;;MORUMBI;5673050;11 3093- 1100;licenciamentosp@rededor.com.br;187;0;60;0;39;0;10;0;0;0;0;0;11;0
202405;SUDESTE;SP;SAO PAULO;;3919072;HOSPITAL DOM PEDRO;ACEBRAS SERVICOS MEDICOS HOSPITALARES LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;AV ALCANTARA MACHADO;60;;BRAS;3102000;32.780.010;NILTON.BATISTA@HOSPITALDOMPEDRO.COM.BR;133;0;22;0;22;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;3986683;HOSPITAL DA FACE;HOSPITAL DA FACE LTDA;M;7;HOSPITAL ESPECIALIZADO;2062;HOSPITAL_PRIVADO;RUA IZONZO;155;;SACOMA;4249000;;;5;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;4009487;HOSPITAL INFANTIL SABARA UNIDADE 2;FUNDACAO JOSE LUIZ EGYDIO SETUBAL;M;7;HOSPITAL ESPECIALIZADO;3069;HOSPITAL_FILANTRÓPICO;AVENIDA ANGELICA;1920;EDIF BCN;HIGIENOPOLIS;1228200;11-31552800;contabilidade@sabara.com.br;58;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;4060105;HOSPITAL SANTA ISABEL;HOSPITAL SANTA ISABEL S A;M;5;HOSPITAL GERAL;2054;HOSPITAL_PRIVADO;R DR CESARIO MOTA JUNIOR;112;ANEXO PARTE;SANTA CECILIA;1221900;(11) 2176-7434;licenciamenrtosp@rededor.com.br;115;0;19;0;12;0;0;0;0;0;3;0;4;0
202405;SUDESTE;SP;SAO PAULO;;4077040;HOSPITAL INDIANOPOLIS;CARESURGE LTDA;M;5;HOSPITAL GERAL;2054;HOSPITAL_PRIVADO;AVENIDA JANDIRA;1134;;INDIANOPOLIS;4080006;(11) 98529-2641;marcelo.henrique@caresurge.com.br;40;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;4223683;HOSPITAL SAINT PATRICK PORTINARI;ASSOCIACAO HOSPITALAR JAGUARA;M;5;HOSPITAL GERAL;3999;HOSPITAL_FILANTRÓPICO;PC GAL GUIMARAES;77;;VILA JAGUARA;5114110;;regulatorio@cnesolution.com.br;109;0;42;0;22;0;10;0;10;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;4312813;CARVALHO SANDRIN SERVICOS HOSPITALARES;CARVALHO SANDRIN SERVICOS HOSPITALARES LTDA;M;7;HOSPITAL ESPECIALIZADO;2062;HOSPITAL_PRIVADO;AV INDIANOPOLIS;1400;;INDIANOPOLIS;4062001;1127379924;Laiza@godcontrolcontabilidade.com.br;4;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;4428560;ASSOCIACAO HOSPITALAR SAO MIGUEL;ASSOCIACAO HOSPITALAR SAO MIGUEL;M;5;HOSPITAL GERAL;3999;HOSPITAL_FILANTRÓPICO;RUA ABEL TAVARES;21;;JARDIM BELEM;3810110;(11) 2956-9022;day@uol.com.br;75;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;5040787;HOSPITAL SAN GENNARO;HOSPITAL SAN GENNARO LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;PAES DE BARROS;1327;;MOOCA;3115020;;dt@hospitalsangennaro.com.br;41;0;4;0;4;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;5139244;CENTRO MEDICO SAMARITANO JARDINS;ESHO EMPRESA DE SERVICOS HOSPITALARES S A;M;5;HOSPITAL GERAL;2054;HOSPITAL_PRIVADO;ALAMEDA SANTOS;764;;CERQUEIRA CESAR;1418100;(11) 2177-2500;atendimento@americasmedicinaesaude.com.br;16;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;5420938;HOSP MUN CARMEN PRUDENTE;PREFEITURA DO MUNICIPIO DE SAO PAULO;M;5;HOSPITAL GERAL;1031;HOSPITAL_PÚBLICO;AV DOS METALURGICOS;1797;;CIDADE TIRADENTES;8471000;;;245;224;51;30;30;10;11;10;10;10;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;5437156;HOSPITAL LOCAL DE SAPOPEMBA;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;E;5;HOSPITAL GERAL;1023;HOSPITAL_PÚBLICO;RUA IAMACARU;45;;PARQUE SANTA MADALEN;3982060;(11)20247510;secretaria@hesap.org.br;30;30;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;5451612;INSTITUTO DE REABILITACAO LUCY MONTORO;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;E;7;HOSPITAL ESPECIALIZADO;1023;HOSPITAL_PÚBLICO;RUA JANDIATUBA;580;;VILA ANDRADE;5716150;(11) 3905-8300;katia.miyahara@hc.fm.usp.br;64;64;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;5590450;HOSPITAL VILLA LOBOS;REDE DOR SAO LUIZ S A;M;5;HOSPITAL GERAL;2046;HOSPITAL_PRIVADO;RUA LITUANIA;260;;MOOCA;3184020;;licenciamentosp@rededor.com.br;154;0;40;0;30;0;0;0;0;0;0;0;10;0
202405;SUDESTE;SP;SAO PAULO;;5607442;ASSOCIACAO HOSPITAL PERSONAL CUIDADOS ESPECIAIS;ASSOCIACAO HOSPITAL PERSONAL CUIDADOS ESPECIAIS;M;5;HOSPITAL GERAL;3999;HOSPITAL_FILANTRÓPICO;RUA CAME;1016;;PARQUE DA MOOCA;3121020;1120293030;sistema@hospitalpersonal.com.br;70;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;5710979;HOSPITAL INGLES;HOSPITAL INGLES LTDA;M;7;HOSPITAL ESPECIALIZADO;2062;HOSPITAL_PRIVADO;RUA SILVIA;193;;BELA VISTA;1331010;11-32849496;hospitalingles@medulley.com.br;7;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;5715792;BARRAMED CASA DE APOIO;BARRAMED CASA DE APOIO LTDA;M;5;HOSPITAL GERAL;2240;HOSPITAL_PRIVADO;RUA PROFESSOR GIULIANI;202;;VILA INVERNADA;3348030;1123083405;barramed@clinicabarramed,com.br;40;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;5718368;HOSP MUN M BOI MIRIM;SECRETARIA MUNICIPAL DA SAUDE;M;5;HOSPITAL GERAL;1031;HOSPITAL_PÚBLICO;DO M BOI MIRIM;5203;;JARDIM ANGELA;4948970;11 32851184;januariomontone@prefeitura.sp.gov.br;341;279;80;40;60;20;10;10;10;10;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;5907594;HOSP SAO LUIZ ANALIA FRANCO;REDE DOR SAO LUIZ S A;M;5;HOSPITAL GERAL;2046;HOSPITAL_PRIVADO;FRANCISCO MARENGO;1312;;TATUAPE;3313000;(11) 3386-1100;licenciamentosp@rededor.com.br;253;0;85;0;54;0;11;0;20;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;6123740;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;E;7;HOSPITAL ESPECIALIZADO;1023;HOSPITAL_PÚBLICO;AV DR ARNALDO;251;;CERQUEIRA CESAR;1246000;38932000;credenciamento.dfpc@icesp.org.br;525;525;85;85;85;85;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;6148956;HOSPITAL MONTEMAGNO;NOTRE DAME INTERMEDICA SAUDE S A;M;5;HOSPITAL GERAL;2054;HOSPITAL_PRIVADO;AVENIDA MONTEMAGNO;241;;VILA FORMOSA;3371000;11 20764000;lilian.oliveira@intermedica.com.br;113;0;11;0;11;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;6283993;HOSPITAL LEFORTE;HOSPITAL LEFORTE S A;M;5;HOSPITAL GERAL;2054;HOSPITAL_PRIVADO;RUA TRES IRMAOS;121;;CAXINGUI;5615190;1137234700;albery@leforte.com.br;96;0;28;0;16;0;8;0;4;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;6430120;BP MIRANTE;REAL E BENEMERITA ASSOCIACAO PORTUGUESA DE BENEFICENCIA;M;7;HOSPITAL ESPECIALIZADO;3999;HOSPITAL_FILANTRÓPICO;RUA MARTINIANO DE CARVALHO;965;;BELA VISTA;1321001;;andreia.cevada@bpsp.org.br;123;0;30;0;30;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;6569757;UNIDADE AVANCADA EINSTEIN PERDIZES;SOCIEDADE BENEF ISRAELITA BRAS HOSPITAL ALBERT EINSITEN;M;5;HOSPITAL GERAL;3999;HOSPITAL_FILANTRÓPICO;RUA APIACAS;85;;PERDIZES;5017020;11 2151-6224;www.einstein.br;9;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;6614426;HOSPITAL INFANTIL SABARA;FUNDACAO JOSE LUIZ EGYDIO SETUBAL;M;7;HOSPITAL ESPECIALIZADO;3069;HOSPITAL_FILANTRÓPICO;AVENIDA ANGELICA;1987;ANDAR DE 16 A 3 SUBS;HIGIENOPOLIS;1227200;11-31552800;contabilidade@sabara.com.br;118;0;55;0;0;0;55;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;6618332;HOSPITAL SANCTA MAGGIORE;PREVENT SENIOR PRIVATE OPERADORA DE SAUDE LTDA;M;7;HOSPITAL ESPECIALIZADO;2062;HOSPITAL_PRIVADO;RUA MITUTO MUZUMOTO;596;;LIBERDADE;1513040;(11)40859550;luciana.tamaoki@preventsenior.com.br;4;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;6668143;HOSPITAL E MATERNIDADE VITORIA;ESHO EMPRESA DE SERVICOS HOSPITALARES SA;M;5;HOSPITAL GERAL;2054;HOSPITAL_PRIVADO;AVENIDA VEREADOR ABEL FERREIRA;S/N;LOTE 18 A 35 QD 36;JARDIM ANALIA FRANCO;3340000;(11) 3581-1100;sac@hospitalvitoria.com.br;152;0;48;0;34;0;4;0;10;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;6998194;HOSP MUN SOROCABANA;PREFEITURA DO MUNICIPIO DE SAO PAULO;M;5;HOSPITAL GERAL;1031;HOSPITAL_PÚBLICO;RUA FAUSTOLO;1633;;VILA ROMANA;5041001;3879-3090;chm.sorocabana.adm@saudedafamilia.org;60;50;10;0;10;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7060165;HOSPITAL A C CAMARGO TAMANDARE;FUNDACAO ANTONIO PRUDENTE;M;7;HOSPITAL ESPECIALIZADO;3069;HOSPITAL_FILANTRÓPICO;TAMANDARE;753;753A 767 777;LIBERDADE;1525000;(11)2189-5220;regulatorio@accamargo.org.br;126;0;10;0;10;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7159102;HOSPITAL GREEN HILL;GREEN HILL SERVICOS MEDICOS SC LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA BOM PASTOR;905;;IPIRANGA;4203050;11 45069888;andredewlee@gmail.com;12;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7174691;HOSPITAL E PRONTO ATENDIMENTO SANCTA MAGGIORE;PREVENT SENIOR PRIVATE OPERADORA DE SAUDE LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA TAMARATACA;127;;MOOCA;3119010;40859057;luciana.tamaoki@preventsenior.com.br;66;0;10;0;10;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7174705;HOSPITAL SANCTA MAGGIORE;PREVENT SENIOR PRIVATE OPERADORA DE SAUDE LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;AVENIDA SANTO AMARO;22;;VILA NOVA CONCEICAO;4506000;40859051;luciana.tamaoki@preventsenior.com.br;97;0;18;0;18;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7174713;HOSPITAL E PRONTO ATENDIMENTO SANCTA MAGGIORE;PREVENT SENIOR PRIVATE OPERADORA DE SAUDE LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA DA FIGUEIRA;831;;MOOCA;3102010;40859057;luciana.tamaoki@preventsenior.com.br;117;0;20;0;20;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7174721;HOSPITAL E PRONTO ATENDIMENTO SANCTA MAGGIORE;PREVENT SENIOR PRIVATE OPERADORA DE SAUDE LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA MAESTRO CARDIM;1137;;BELA VISTA;1323001;3269 3200;luciana.tamaoki@preventsenior.com.br;106;0;30;0;30;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7182031;BENVISTA OFTALMOLOGIA;VMOFTSP CLINICA MEDICA OFTALMOLOGICA LTDA;M;7;HOSPITAL ESPECIALIZADO;2062;HOSPITAL_PRIVADO;AV LEONCIO DE MAGALHAES;683;;JARDIM SAO PAULO;2042010;2389 9000;marcio@vollmond.com.br;26;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7252455;HOSPITAL PROFESSORA LYDIA STOROPOLI;ASSOCIACAO EDUCACIONAL NOVE DE JULHO;M;5;HOSPITAL GERAL;3999;HOSPITAL_FILANTRÓPICO;VERGUEIRO;235;249;LIBERDADE;1504001;11 33859122;pmarvulle@uninove.br;210;190;20;0;20;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7357079;HOSPITAL SANCTA MAGGIORE;PREVENT SENIOR PRIVATE OPERADORA DE SAUDE LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA CRISTIANO VIANA;890;;PINHEIROS;5411001;40859195;luciana.tamaoki@preventsenior.com.br;101;0;29;0;29;0;0;0;0;0;0;0;0;0
